freq,ref_area,indicator,unit_mult,time_format,time_period,obs_value
A,GA,LP_PE_NUM,3,P1Y,1950,473.296
A,GA,LP_PE_NUM,3,P1Y,1951,476.381
A,GA,LP_PE_NUM,3,P1Y,1952,478.655
A,GA,LP_PE_NUM,3,P1Y,1953,480.536
A,GA,LP_PE_NUM,3,P1Y,1954,482.332
A,GA,LP_PE_NUM,3,P1Y,1955,484.308
A,GA,LP_PE_NUM,3,P1Y,1956,486.64
A,GA,LP_PE_NUM,3,P1Y,1957,489.439
A,GA,LP_PE_NUM,3,P1Y,1958,492.758
A,GA,LP_PE_NUM,3,P1Y,1959,496.591
A,GA,LP_PE_NUM,3,P1Y,1960,500.922
A,GA,LP_PE_NUM,3,P1Y,1961,505.793
A,GA,LP_PE_NUM,3,P1Y,1962,511.285
A,GA,LP_PE_NUM,3,P1Y,1963,517.573
A,GA,LP_PE_NUM,3,P1Y,1964,524.891
A,GA,LP_PE_NUM,3,P1Y,1965,533.357
A,GA,LP_PE_NUM,3,P1Y,1966,543.119
A,GA,LP_PE_NUM,3,P1Y,1967,554.054
A,GA,LP_PE_NUM,3,P1Y,1968,565.763
A,GA,LP_PE_NUM,3,P1Y,1969,577.644
A,GA,LP_PE_NUM,3,P1Y,1970,589.317
A,GA,LP_PE_NUM,3,P1Y,1971,600.608
A,GA,LP_PE_NUM,3,P1Y,1972,611.705
A,GA,LP_PE_NUM,3,P1Y,1973,622.914
A,GA,LP_PE_NUM,3,P1Y,1974,634.739
A,GA,LP_PE_NUM,3,P1Y,1975,647.538
A,GA,LP_PE_NUM,3,P1Y,1976,661.398
A,GA,LP_PE_NUM,3,P1Y,1977,676.264
A,GA,LP_PE_NUM,3,P1Y,1978,692.078
A,GA,LP_PE_NUM,3,P1Y,1979,708.788
A,GA,LP_PE_NUM,3,P1Y,1980,726.335
A,GA,LP_PE_NUM,3,P1Y,1981,744.695
A,GA,LP_PE_NUM,3,P1Y,1982,763.932
A,GA,LP_PE_NUM,3,P1Y,1983,784.056
A,GA,LP_PE_NUM,3,P1Y,1984,805.117
A,GA,LP_PE_NUM,3,P1Y,1985,827.107
A,GA,LP_PE_NUM,3,P1Y,1986,850.052
A,GA,LP_PE_NUM,3,P1Y,1987,873.871
A,GA,LP_PE_NUM,3,P1Y,1988,898.472
A,GA,LP_PE_NUM,3,P1Y,1989,923.714
A,GA,LP_PE_NUM,3,P1Y,1990,949.493
A,GA,LP_PE_NUM,3,P1Y,1991,975.785
A,GA,LP_PE_NUM,3,P1Y,1992,1002.573
A,GA,LP_PE_NUM,3,P1Y,1993,1029.769
A,GA,LP_PE_NUM,3,P1Y,1994,1057.252
A,GA,LP_PE_NUM,3,P1Y,1995,1084.951
A,GA,LP_PE_NUM,3,P1Y,1996,1112.944
A,GA,LP_PE_NUM,3,P1Y,1997,1141.332
A,GA,LP_PE_NUM,3,P1Y,1998,1170.061
A,GA,LP_PE_NUM,3,P1Y,1999,1199.058
A,GA,LP_PE_NUM,3,P1Y,2000,1228.359
A,GA,LP_PE_NUM,3,P1Y,2001,1258.008
A,GA,LP_PE_NUM,3,P1Y,2002,1288.31
A,GA,LP_PE_NUM,3,P1Y,2003,1319.946
A,GA,LP_PE_NUM,3,P1Y,2004,1353.788
A,GA,LP_PE_NUM,3,P1Y,2005,1390.55
A,GA,LP_PE_NUM,3,P1Y,2006,1430.144
A,GA,LP_PE_NUM,3,P1Y,2007,1472.565
A,GA,LP_PE_NUM,3,P1Y,2008,1518.538
A,GA,LP_PE_NUM,3,P1Y,2009,1568.925
A,GA,LP_PE_NUM,3,P1Y,2010,1624.146
A,GA,LP_PE_NUM,3,P1Y,2011,1684.629
A,GA,LP_PE_NUM,3,P1Y,2012,1749.677
A,GA,LP_PE_NUM,3,P1Y,2013,1817.07
A,GA,LP_PE_NUM,3,P1Y,2014,1883.801
A,GA,LP_PE_NUM,3,P1Y,2015,1947.69
A,GA,LP_PE_NUM,3,P1Y,2016,2007.882
A,GA,LP_PE_NUM,3,P1Y,2017,2064.812
A,GA,LP_PE_NUM,3,P1Y,2018,2119.275
A,GA,LP_PE_NUM,3,P1Y,2019,2172.578
A,GA,LP_PE_NUM,3,P1Y,2020,2225.728
A,GW,LP_PE_NUM,3,P1Y,1950,535.438
A,GW,LP_PE_NUM,3,P1Y,1951,544.412
A,GW,LP_PE_NUM,3,P1Y,1952,552.569
A,GW,LP_PE_NUM,3,P1Y,1953,560.362
A,GW,LP_PE_NUM,3,P1Y,1954,568.163
A,GW,LP_PE_NUM,3,P1Y,1955,576.131
A,GW,LP_PE_NUM,3,P1Y,1956,584.335
A,GW,LP_PE_NUM,3,P1Y,1957,592.669
A,GW,LP_PE_NUM,3,P1Y,1958,600.925
A,GW,LP_PE_NUM,3,P1Y,1959,608.835
A,GW,LP_PE_NUM,3,P1Y,1960,616.14
A,GW,LP_PE_NUM,3,P1Y,1961,622.754
A,GW,LP_PE_NUM,3,P1Y,1962,628.877
A,GW,LP_PE_NUM,3,P1Y,1963,635.008
A,GW,LP_PE_NUM,3,P1Y,1964,641.821
A,GW,LP_PE_NUM,3,P1Y,1965,649.795
A,GW,LP_PE_NUM,3,P1Y,1966,658.998
A,GW,LP_PE_NUM,3,P1Y,1967,669.243
A,GW,LP_PE_NUM,3,P1Y,1968,680.431
A,GW,LP_PE_NUM,3,P1Y,1969,692.407
A,GW,LP_PE_NUM,3,P1Y,1970,704.937
A,GW,LP_PE_NUM,3,P1Y,1971,718.359
A,GW,LP_PE_NUM,3,P1Y,1972,732.516
A,GW,LP_PE_NUM,3,P1Y,1973,746.178
A,GW,LP_PE_NUM,3,P1Y,1974,757.668
A,GW,LP_PE_NUM,3,P1Y,1975,765.985
A,GW,LP_PE_NUM,3,P1Y,1976,770.415
A,GW,LP_PE_NUM,3,P1Y,1977,771.732
A,GW,LP_PE_NUM,3,P1Y,1978,772.137
A,GW,LP_PE_NUM,3,P1Y,1979,774.726
A,GW,LP_PE_NUM,3,P1Y,1980,781.678
A,GW,LP_PE_NUM,3,P1Y,1981,793.804
A,GW,LP_PE_NUM,3,P1Y,1982,810.402
A,GW,LP_PE_NUM,3,P1Y,1983,830.212
A,GW,LP_PE_NUM,3,P1Y,1984,851.276
A,GW,LP_PE_NUM,3,P1Y,1985,872.163
A,GW,LP_PE_NUM,3,P1Y,1986,892.53
A,GW,LP_PE_NUM,3,P1Y,1987,912.755
A,GW,LP_PE_NUM,3,P1Y,1988,933.046
A,GW,LP_PE_NUM,3,P1Y,1989,953.782
A,GW,LP_PE_NUM,3,P1Y,1990,975.265
A,GW,LP_PE_NUM,3,P1Y,1991,997.522
A,GW,LP_PE_NUM,3,P1Y,1992,1020.353
A,GW,LP_PE_NUM,3,P1Y,1993,1043.421
A,GW,LP_PE_NUM,3,P1Y,1994,1066.345
A,GW,LP_PE_NUM,3,P1Y,1995,1088.85
A,GW,LP_PE_NUM,3,P1Y,1996,1110.835
A,GW,LP_PE_NUM,3,P1Y,1997,1132.505
A,GW,LP_PE_NUM,3,P1Y,1998,1154.372
A,GW,LP_PE_NUM,3,P1Y,1999,1177.133
A,GW,LP_PE_NUM,3,P1Y,2000,1201.305
A,GW,LP_PE_NUM,3,P1Y,2001,1227.105
A,GW,LP_PE_NUM,3,P1Y,2002,1254.454
A,GW,LP_PE_NUM,3,P1Y,2003,1283.297
A,GW,LP_PE_NUM,3,P1Y,2004,1313.492
A,GW,LP_PE_NUM,3,P1Y,2005,1344.931
A,GW,LP_PE_NUM,3,P1Y,2006,1377.582
A,GW,LP_PE_NUM,3,P1Y,2007,1411.545
A,GW,LP_PE_NUM,3,P1Y,2008,1446.936
A,GW,LP_PE_NUM,3,P1Y,2009,1483.92
A,GW,LP_PE_NUM,3,P1Y,2010,1522.603
A,GW,LP_PE_NUM,3,P1Y,2011,1562.996
A,GW,LP_PE_NUM,3,P1Y,2012,1604.981
A,GW,LP_PE_NUM,3,P1Y,2013,1648.259
A,GW,LP_PE_NUM,3,P1Y,2014,1692.433
A,GW,LP_PE_NUM,3,P1Y,2015,1737.207
A,GW,LP_PE_NUM,3,P1Y,2016,1782.434
A,GW,LP_PE_NUM,3,P1Y,2017,1828.146
A,GW,LP_PE_NUM,3,P1Y,2018,1874.304
A,GW,LP_PE_NUM,3,P1Y,2019,1920.917
A,GW,LP_PE_NUM,3,P1Y,2020,1967.998
A,MW,LP_PE_NUM,3,P1Y,1950,2953.871
A,MW,LP_PE_NUM,3,P1Y,1951,3011.789
A,MW,LP_PE_NUM,3,P1Y,1952,3072.386
A,MW,LP_PE_NUM,3,P1Y,1953,3135.689
A,MW,LP_PE_NUM,3,P1Y,1954,3201.722
A,MW,LP_PE_NUM,3,P1Y,1955,3270.545
A,MW,LP_PE_NUM,3,P1Y,1956,3342.254
A,MW,LP_PE_NUM,3,P1Y,1957,3416.929
A,MW,LP_PE_NUM,3,P1Y,1958,3494.687
A,MW,LP_PE_NUM,3,P1Y,1959,3575.665
A,MW,LP_PE_NUM,3,P1Y,1960,3659.98
A,MW,LP_PE_NUM,3,P1Y,1961,3747.758
A,MW,LP_PE_NUM,3,P1Y,1962,3839.047
A,MW,LP_PE_NUM,3,P1Y,1963,3933.914
A,MW,LP_PE_NUM,3,P1Y,1964,4032.364
A,MW,LP_PE_NUM,3,P1Y,1965,4134.464
A,MW,LP_PE_NUM,3,P1Y,1966,4240.43
A,MW,LP_PE_NUM,3,P1Y,1967,4350.456
A,MW,LP_PE_NUM,3,P1Y,1968,4464.427
A,MW,LP_PE_NUM,3,P1Y,1969,4582.197
A,MW,LP_PE_NUM,3,P1Y,1970,4703.783
A,MW,LP_PE_NUM,3,P1Y,1971,4829.092
A,MW,LP_PE_NUM,3,P1Y,1972,4958.556
A,MW,LP_PE_NUM,3,P1Y,1973,5093.368
A,MW,LP_PE_NUM,3,P1Y,1974,5235.074
A,MW,LP_PE_NUM,3,P1Y,1975,5384.798
A,MW,LP_PE_NUM,3,P1Y,1976,5545.653
A,MW,LP_PE_NUM,3,P1Y,1977,5717.954
A,MW,LP_PE_NUM,3,P1Y,1978,5896.864
A,MW,LP_PE_NUM,3,P1Y,1979,6075.485
A,MW,LP_PE_NUM,3,P1Y,1980,6250.434
A,MW,LP_PE_NUM,3,P1Y,1981,6412.38
A,MW,LP_PE_NUM,3,P1Y,1982,6565.985
A,MW,LP_PE_NUM,3,P1Y,1983,6737.924
A,MW,LP_PE_NUM,3,P1Y,1984,6964.613
A,MW,LP_PE_NUM,3,P1Y,1985,7268.271
A,MW,LP_PE_NUM,3,P1Y,1986,7666.39
A,MW,LP_PE_NUM,3,P1Y,1987,8141.14
A,MW,LP_PE_NUM,3,P1Y,1988,8636.686
A,MW,LP_PE_NUM,3,P1Y,1989,9075.568
A,MW,LP_PE_NUM,3,P1Y,1990,9404.499
A,MW,LP_PE_NUM,3,P1Y,1991,9600.361
A,MW,LP_PE_NUM,3,P1Y,1992,9685.974
A,MW,LP_PE_NUM,3,P1Y,1993,9710.335
A,MW,LP_PE_NUM,3,P1Y,1994,9745.695
A,MW,LP_PE_NUM,3,P1Y,1995,9844.418
A,MW,LP_PE_NUM,3,P1Y,1996,10022.783
A,MW,LP_PE_NUM,3,P1Y,1997,10264.906
A,MW,LP_PE_NUM,3,P1Y,1998,10552.345
A,MW,LP_PE_NUM,3,P1Y,1999,10854.325
A,MW,LP_PE_NUM,3,P1Y,2000,11148.751
A,MW,LP_PE_NUM,3,P1Y,2001,11432.001
A,MW,LP_PE_NUM,3,P1Y,2002,11713.663
A,MW,LP_PE_NUM,3,P1Y,2003,12000.183
A,MW,LP_PE_NUM,3,P1Y,2004,12301.837
A,MW,LP_PE_NUM,3,P1Y,2005,12625.95
A,MW,LP_PE_NUM,3,P1Y,2006,12973.693
A,MW,LP_PE_NUM,3,P1Y,2007,13341.808
A,MW,LP_PE_NUM,3,P1Y,2008,13727.899
A,MW,LP_PE_NUM,3,P1Y,2009,14128.161
A,MW,LP_PE_NUM,3,P1Y,2010,14539.609
A,MW,LP_PE_NUM,3,P1Y,2011,14962.118
A,MW,LP_PE_NUM,3,P1Y,2012,15396.01
A,MW,LP_PE_NUM,3,P1Y,2013,15839.287
A,MW,LP_PE_NUM,3,P1Y,2014,16289.55
A,MW,LP_PE_NUM,3,P1Y,2015,16745.305
A,MW,LP_PE_NUM,3,P1Y,2016,17205.253
A,MW,LP_PE_NUM,3,P1Y,2017,17670.193
A,MW,LP_PE_NUM,3,P1Y,2018,18143.215
A,MW,LP_PE_NUM,3,P1Y,2019,18628.749
A,MW,LP_PE_NUM,3,P1Y,2020,19129.955
A,PW,LP_PE_NUM,3,P1Y,1950,7.431
A,PW,LP_PE_NUM,3,P1Y,1951,7.493
A,PW,LP_PE_NUM,3,P1Y,1952,7.63
A,PW,LP_PE_NUM,3,P1Y,1953,7.821
A,PW,LP_PE_NUM,3,P1Y,1954,8.051
A,PW,LP_PE_NUM,3,P1Y,1955,8.315
A,PW,LP_PE_NUM,3,P1Y,1956,8.592
A,PW,LP_PE_NUM,3,P1Y,1957,8.895
A,PW,LP_PE_NUM,3,P1Y,1958,9.188
A,PW,LP_PE_NUM,3,P1Y,1959,9.48
A,PW,LP_PE_NUM,3,P1Y,1960,9.769
A,PW,LP_PE_NUM,3,P1Y,1961,10.046
A,PW,LP_PE_NUM,3,P1Y,1962,10.329
A,PW,LP_PE_NUM,3,P1Y,1963,10.566
A,PW,LP_PE_NUM,3,P1Y,1964,10.792
A,PW,LP_PE_NUM,3,P1Y,1965,11.005
A,PW,LP_PE_NUM,3,P1Y,1966,11.178
A,PW,LP_PE_NUM,3,P1Y,1967,11.329
A,PW,LP_PE_NUM,3,P1Y,1968,11.46
A,PW,LP_PE_NUM,3,P1Y,1969,11.617
A,PW,LP_PE_NUM,3,P1Y,1970,11.803
A,PW,LP_PE_NUM,3,P1Y,1971,12.051
A,PW,LP_PE_NUM,3,P1Y,1972,12.342
A,PW,LP_PE_NUM,3,P1Y,1973,12.625
A,PW,LP_PE_NUM,3,P1Y,1974,12.823
A,PW,LP_PE_NUM,3,P1Y,1975,12.898
A,PW,LP_PE_NUM,3,P1Y,1976,12.835
A,PW,LP_PE_NUM,3,P1Y,1977,12.646
A,PW,LP_PE_NUM,3,P1Y,1978,12.409
A,PW,LP_PE_NUM,3,P1Y,1979,12.231
A,PW,LP_PE_NUM,3,P1Y,1980,12.178
A,PW,LP_PE_NUM,3,P1Y,1981,12.281
A,PW,LP_PE_NUM,3,P1Y,1982,12.519
A,PW,LP_PE_NUM,3,P1Y,1983,12.842
A,PW,LP_PE_NUM,3,P1Y,1984,13.19
A,PW,LP_PE_NUM,3,P1Y,1985,13.534
A,PW,LP_PE_NUM,3,P1Y,1986,13.835
A,PW,LP_PE_NUM,3,P1Y,1987,14.121
A,PW,LP_PE_NUM,3,P1Y,1988,14.4
A,PW,LP_PE_NUM,3,P1Y,1989,14.704
A,PW,LP_PE_NUM,3,P1Y,1990,15.063
A,PW,LP_PE_NUM,3,P1Y,1991,15.442
A,PW,LP_PE_NUM,3,P1Y,1992,15.859
A,PW,LP_PE_NUM,3,P1Y,1993,16.285
A,PW,LP_PE_NUM,3,P1Y,1994,16.735
A,PW,LP_PE_NUM,3,P1Y,1995,17.158
A,PW,LP_PE_NUM,3,P1Y,1996,17.599
A,PW,LP_PE_NUM,3,P1Y,1997,18.016
A,PW,LP_PE_NUM,3,P1Y,1998,18.409
A,PW,LP_PE_NUM,3,P1Y,1999,18.773
A,PW,LP_PE_NUM,3,P1Y,2000,19.104
A,PW,LP_PE_NUM,3,P1Y,2001,19.39
A,PW,LP_PE_NUM,3,P1Y,2002,19.642
A,PW,LP_PE_NUM,3,P1Y,2003,19.812
A,PW,LP_PE_NUM,3,P1Y,2004,19.861
A,PW,LP_PE_NUM,3,P1Y,2005,19.784
A,PW,LP_PE_NUM,3,P1Y,2006,19.545
A,PW,LP_PE_NUM,3,P1Y,2007,19.159
A,PW,LP_PE_NUM,3,P1Y,2008,18.708
A,PW,LP_PE_NUM,3,P1Y,2009,18.29
A,PW,LP_PE_NUM,3,P1Y,2010,17.954
A,PW,LP_PE_NUM,3,P1Y,2011,17.748
A,PW,LP_PE_NUM,3,P1Y,2012,17.635
A,PW,LP_PE_NUM,3,P1Y,2013,17.603
A,PW,LP_PE_NUM,3,P1Y,2014,17.625
A,PW,LP_PE_NUM,3,P1Y,2015,17.665
A,PW,LP_PE_NUM,3,P1Y,2016,17.718
A,PW,LP_PE_NUM,3,P1Y,2017,17.809
A,PW,LP_PE_NUM,3,P1Y,2018,17.911
A,PW,LP_PE_NUM,3,P1Y,2019,18.001
A,PW,LP_PE_NUM,3,P1Y,2020,18.092
A,SZ,LP_PE_NUM,3,P1Y,1950,272.997
A,SZ,LP_PE_NUM,3,P1Y,1951,279.357
A,SZ,LP_PE_NUM,3,P1Y,1952,285.286
A,SZ,LP_PE_NUM,3,P1Y,1953,291.082
A,SZ,LP_PE_NUM,3,P1Y,1954,296.943
A,SZ,LP_PE_NUM,3,P1Y,1955,303.027
A,SZ,LP_PE_NUM,3,P1Y,1956,309.405
A,SZ,LP_PE_NUM,3,P1Y,1957,316.037
A,SZ,LP_PE_NUM,3,P1Y,1958,322.86
A,SZ,LP_PE_NUM,3,P1Y,1959,329.744
A,SZ,LP_PE_NUM,3,P1Y,1960,336.578
A,SZ,LP_PE_NUM,3,P1Y,1961,343.346
A,SZ,LP_PE_NUM,3,P1Y,1962,350.155
A,SZ,LP_PE_NUM,3,P1Y,1963,357.279
A,SZ,LP_PE_NUM,3,P1Y,1964,365.12
A,SZ,LP_PE_NUM,3,P1Y,1965,373.925
A,SZ,LP_PE_NUM,3,P1Y,1966,383.82
A,SZ,LP_PE_NUM,3,P1Y,1967,394.76
A,SZ,LP_PE_NUM,3,P1Y,1968,406.508
A,SZ,LP_PE_NUM,3,P1Y,1969,418.739
A,SZ,LP_PE_NUM,3,P1Y,1970,431.251
A,SZ,LP_PE_NUM,3,P1Y,1971,443.979
A,SZ,LP_PE_NUM,3,P1Y,1972,457.039
A,SZ,LP_PE_NUM,3,P1Y,1973,470.561
A,SZ,LP_PE_NUM,3,P1Y,1974,484.747
A,SZ,LP_PE_NUM,3,P1Y,1975,499.759
A,SZ,LP_PE_NUM,3,P1Y,1976,515.602
A,SZ,LP_PE_NUM,3,P1Y,1977,532.253
A,SZ,LP_PE_NUM,3,P1Y,1978,549.787
A,SZ,LP_PE_NUM,3,P1Y,1979,568.316
A,SZ,LP_PE_NUM,3,P1Y,1980,587.852
A,SZ,LP_PE_NUM,3,P1Y,1981,608.374
A,SZ,LP_PE_NUM,3,P1Y,1982,629.812
A,SZ,LP_PE_NUM,3,P1Y,1983,652.112
A,SZ,LP_PE_NUM,3,P1Y,1984,675.24
A,SZ,LP_PE_NUM,3,P1Y,1985,699.077
A,SZ,LP_PE_NUM,3,P1Y,1986,723.599
A,SZ,LP_PE_NUM,3,P1Y,1987,748.634
A,SZ,LP_PE_NUM,3,P1Y,1988,773.774
A,SZ,LP_PE_NUM,3,P1Y,1989,798.498
A,SZ,LP_PE_NUM,3,P1Y,1990,822.423
A,SZ,LP_PE_NUM,3,P1Y,1991,845.267
A,SZ,LP_PE_NUM,3,P1Y,1992,866.995
A,SZ,LP_PE_NUM,3,P1Y,1993,887.706
A,SZ,LP_PE_NUM,3,P1Y,1994,907.622
A,SZ,LP_PE_NUM,3,P1Y,1995,926.836
A,SZ,LP_PE_NUM,3,P1Y,1996,945.506
A,SZ,LP_PE_NUM,3,P1Y,1997,963.416
A,SZ,LP_PE_NUM,3,P1Y,1998,979.922
A,SZ,LP_PE_NUM,3,P1Y,1999,994.105
A,SZ,LP_PE_NUM,3,P1Y,2000,1005.432
A,SZ,LP_PE_NUM,3,P1Y,2001,1013.608
A,SZ,LP_PE_NUM,3,P1Y,2002,1019.054
A,SZ,LP_PE_NUM,3,P1Y,2003,1022.796
A,SZ,LP_PE_NUM,3,P1Y,2004,1026.287
A,SZ,LP_PE_NUM,3,P1Y,2005,1030.575
A,SZ,LP_PE_NUM,3,P1Y,2006,1036.095
A,SZ,LP_PE_NUM,3,P1Y,2007,1042.651
A,SZ,LP_PE_NUM,3,P1Y,2008,1049.948
A,SZ,LP_PE_NUM,3,P1Y,2009,1057.462
A,SZ,LP_PE_NUM,3,P1Y,2010,1064.841
A,SZ,LP_PE_NUM,3,P1Y,2011,1072.029
A,SZ,LP_PE_NUM,3,P1Y,2012,1079.285
A,SZ,LP_PE_NUM,3,P1Y,2013,1086.843
A,SZ,LP_PE_NUM,3,P1Y,2014,1095.022
A,SZ,LP_PE_NUM,3,P1Y,2015,1104.038
A,SZ,LP_PE_NUM,3,P1Y,2016,1113.994
A,SZ,LP_PE_NUM,3,P1Y,2017,1124.808
A,SZ,LP_PE_NUM,3,P1Y,2018,1136.274
A,SZ,LP_PE_NUM,3,P1Y,2019,1148.133
A,SZ,LP_PE_NUM,3,P1Y,2020,1160.164
A,PF,LP_PE_NUM,3,P1Y,1950,60.27
A,PF,LP_PE_NUM,3,P1Y,1951,62.066
A,PF,LP_PE_NUM,3,P1Y,1952,63.848
A,PF,LP_PE_NUM,3,P1Y,1953,65.585
A,PF,LP_PE_NUM,3,P1Y,1954,67.237
A,PF,LP_PE_NUM,3,P1Y,1955,68.847
A,PF,LP_PE_NUM,3,P1Y,1956,70.436
A,PF,LP_PE_NUM,3,P1Y,1957,72.062
A,PF,LP_PE_NUM,3,P1Y,1958,73.83
A,PF,LP_PE_NUM,3,P1Y,1959,75.803
A,PF,LP_PE_NUM,3,P1Y,1960,78.08
A,PF,LP_PE_NUM,3,P1Y,1961,80.705
A,PF,LP_PE_NUM,3,P1Y,1962,83.652
A,PF,LP_PE_NUM,3,P1Y,1963,86.847
A,PF,LP_PE_NUM,3,P1Y,1964,90.132
A,PF,LP_PE_NUM,3,P1Y,1965,93.442
A,PF,LP_PE_NUM,3,P1Y,1966,96.719
A,PF,LP_PE_NUM,3,P1Y,1967,99.99
A,PF,LP_PE_NUM,3,P1Y,1968,103.329
A,PF,LP_PE_NUM,3,P1Y,1969,106.814
A,PF,LP_PE_NUM,3,P1Y,1970,110.49
A,PF,LP_PE_NUM,3,P1Y,1971,114.385
A,PF,LP_PE_NUM,3,P1Y,1972,118.438
A,PF,LP_PE_NUM,3,P1Y,1973,122.641
A,PF,LP_PE_NUM,3,P1Y,1974,126.919
A,PF,LP_PE_NUM,3,P1Y,1975,131.229
A,PF,LP_PE_NUM,3,P1Y,1976,135.559
A,PF,LP_PE_NUM,3,P1Y,1977,139.893
A,PF,LP_PE_NUM,3,P1Y,1978,144.273
A,PF,LP_PE_NUM,3,P1Y,1979,148.734
A,PF,LP_PE_NUM,3,P1Y,1980,153.298
A,PF,LP_PE_NUM,3,P1Y,1981,157.954
A,PF,LP_PE_NUM,3,P1Y,1982,162.679
A,PF,LP_PE_NUM,3,P1Y,1983,167.456
A,PF,LP_PE_NUM,3,P1Y,1984,172.249
A,PF,LP_PE_NUM,3,P1Y,1985,177.024
A,PF,LP_PE_NUM,3,P1Y,1986,181.807
A,PF,LP_PE_NUM,3,P1Y,1987,186.588
A,PF,LP_PE_NUM,3,P1Y,1988,191.26
A,PF,LP_PE_NUM,3,P1Y,1989,195.728
A,PF,LP_PE_NUM,3,P1Y,1990,199.906
A,PF,LP_PE_NUM,3,P1Y,1991,203.716
A,PF,LP_PE_NUM,3,P1Y,1992,207.238
A,PF,LP_PE_NUM,3,P1Y,1993,210.644
A,PF,LP_PE_NUM,3,P1Y,1994,214.196
A,PF,LP_PE_NUM,3,P1Y,1995,218.064
A,PF,LP_PE_NUM,3,P1Y,1996,222.323
A,PF,LP_PE_NUM,3,P1Y,1997,226.854
A,PF,LP_PE_NUM,3,P1Y,1998,231.562
A,PF,LP_PE_NUM,3,P1Y,1999,236.217
A,PF,LP_PE_NUM,3,P1Y,2000,240.681
A,PF,LP_PE_NUM,3,P1Y,2001,244.929
A,PF,LP_PE_NUM,3,P1Y,2002,248.976
A,PF,LP_PE_NUM,3,P1Y,2003,252.707
A,PF,LP_PE_NUM,3,P1Y,2004,255.995
A,PF,LP_PE_NUM,3,P1Y,2005,258.78
A,PF,LP_PE_NUM,3,P1Y,2006,261.007
A,PF,LP_PE_NUM,3,P1Y,2007,262.717
A,PF,LP_PE_NUM,3,P1Y,2008,264.064
A,PF,LP_PE_NUM,3,P1Y,2009,265.256
A,PF,LP_PE_NUM,3,P1Y,2010,266.449
A,PF,LP_PE_NUM,3,P1Y,2011,267.702
A,PF,LP_PE_NUM,3,P1Y,2012,268.995
A,PF,LP_PE_NUM,3,P1Y,2013,270.332
A,PF,LP_PE_NUM,3,P1Y,2014,271.713
A,PF,LP_PE_NUM,3,P1Y,2015,273.119
A,PF,LP_PE_NUM,3,P1Y,2016,274.576
A,PF,LP_PE_NUM,3,P1Y,2017,276.108
A,PF,LP_PE_NUM,3,P1Y,2018,277.673
A,PF,LP_PE_NUM,3,P1Y,2019,279.285
A,PF,LP_PE_NUM,3,P1Y,2020,280.904
A,BM,LP_PE_NUM,3,P1Y,1950,37.256
A,BM,LP_PE_NUM,3,P1Y,1951,37.8
A,BM,LP_PE_NUM,3,P1Y,1952,38.437
A,BM,LP_PE_NUM,3,P1Y,1953,39.142
A,BM,LP_PE_NUM,3,P1Y,1954,39.914
A,BM,LP_PE_NUM,3,P1Y,1955,40.709
A,BM,LP_PE_NUM,3,P1Y,1956,41.535
A,BM,LP_PE_NUM,3,P1Y,1957,42.37
A,BM,LP_PE_NUM,3,P1Y,1958,43.227
A,BM,LP_PE_NUM,3,P1Y,1959,44.091
A,BM,LP_PE_NUM,3,P1Y,1960,44.986
A,BM,LP_PE_NUM,3,P1Y,1961,45.899
A,BM,LP_PE_NUM,3,P1Y,1962,46.815
A,BM,LP_PE_NUM,3,P1Y,1963,47.723
A,BM,LP_PE_NUM,3,P1Y,1964,48.592
A,BM,LP_PE_NUM,3,P1Y,1965,49.382
A,BM,LP_PE_NUM,3,P1Y,1966,50.118
A,BM,LP_PE_NUM,3,P1Y,1967,50.785
A,BM,LP_PE_NUM,3,P1Y,1968,51.387
A,BM,LP_PE_NUM,3,P1Y,1969,51.979
A,BM,LP_PE_NUM,3,P1Y,1970,52.565
A,BM,LP_PE_NUM,3,P1Y,1971,53.154
A,BM,LP_PE_NUM,3,P1Y,1972,53.75
A,BM,LP_PE_NUM,3,P1Y,1973,54.327
A,BM,LP_PE_NUM,3,P1Y,1974,54.882
A,BM,LP_PE_NUM,3,P1Y,1975,55.399
A,BM,LP_PE_NUM,3,P1Y,1976,55.877
A,BM,LP_PE_NUM,3,P1Y,1977,56.318
A,BM,LP_PE_NUM,3,P1Y,1978,56.751
A,BM,LP_PE_NUM,3,P1Y,1979,57.17
A,BM,LP_PE_NUM,3,P1Y,1980,57.58
A,BM,LP_PE_NUM,3,P1Y,1981,57.987
A,BM,LP_PE_NUM,3,P1Y,1982,58.39
A,BM,LP_PE_NUM,3,P1Y,1983,58.785
A,BM,LP_PE_NUM,3,P1Y,1984,59.181
A,BM,LP_PE_NUM,3,P1Y,1985,59.594
A,BM,LP_PE_NUM,3,P1Y,1986,60.011
A,BM,LP_PE_NUM,3,P1Y,1987,60.422
A,BM,LP_PE_NUM,3,P1Y,1988,60.839
A,BM,LP_PE_NUM,3,P1Y,1989,61.243
A,BM,LP_PE_NUM,3,P1Y,1990,61.63
A,BM,LP_PE_NUM,3,P1Y,1991,62.012
A,BM,LP_PE_NUM,3,P1Y,1992,62.391
A,BM,LP_PE_NUM,3,P1Y,1993,62.75
A,BM,LP_PE_NUM,3,P1Y,1994,63.101
A,BM,LP_PE_NUM,3,P1Y,1995,63.439
A,BM,LP_PE_NUM,3,P1Y,1996,63.77
A,BM,LP_PE_NUM,3,P1Y,1997,64.092
