freq,ref_area,indicator,unit_mult,time_format,time_period,obs_value
A,NE,NGDP_XDC,6,P1Y,2005,2418864
A,NE,NGDP_XDC,6,P1Y,2006,2596972
A,NE,NGDP_XDC,6,P1Y,2007,2762961
A,NE,NGDP_XDC,6,P1Y,2008,3247835
A,NE,NGDP_XDC,6,P1Y,2009,3403683
A,NE,NGDP_XDC,6,P1Y,2010,3779678
A,NE,NGDP_XDC,6,P1Y,2011,4058432
A,NE,NGDP_XDC,6,P1Y,2012,4679848
A,NE,NGDP_XDC,6,P1Y,2013,5013245
A,NE,NGDP_XDC,6,P1Y,2014,5377790
A,NE,NGDP_XDC,6,P1Y,2015,5725216
A,NE,NGDP_XDC,6,P1Y,2016,6162425
A,NE,NGDP_XDC,6,P1Y,2017,6494707.27090563
A,NE,NGDP_XDC,6,P1Y,2018,7114526.29687986
A,NE,NGDP_XDC,6,P1Y,2019,7567896.2637647
A,NE,NGDP_XDC,6,P1Y,2020,7910954.53313294
A,NE,NGDP_XDC,6,P1Y,2021,8270826.12406453
A,NE,NGDP_XDC,6,P1Y,2022,9615146.87171543
A,KM,NGDP_XDC,6,P1Y,2007,285627
A,KM,NGDP_XDC,6,P1Y,2008,306288
A,KM,NGDP_XDC,6,P1Y,2009,319332
A,KM,NGDP_XDC,6,P1Y,2010,336947
A,KM,NGDP_XDC,6,P1Y,2011,361596
A,KM,NGDP_XDC,6,P1Y,2012,388984
A,KM,NGDP_XDC,6,P1Y,2013,413477
A,KM,NGDP_XDC,6,P1Y,2014,425713
A,KM,NGDP_XDC,6,P1Y,2015,428346
A,KM,NGDP_XDC,6,P1Y,2016,450159
A,KM,NGDP_XDC,6,P1Y,2017,469217
A,KM,NGDP_XDC,6,P1Y,2018,495235
A,KM,NGDP_XDC,6,P1Y,2019,525167
A,KM,NGDP_XDC,6,P1Y,2020,527650
A,KM,NGDP_XDC,6,P1Y,2021,540343
A,KM,NGDP_XDC,6,P1Y,2022,605041
A,KM,NGDP_XDC,6,P1Y,2023,641282.204279182
A,ZW,NGDP_XDC,6,P1Y,2017,64016.9794874598
A,ZW,NGDP_XDC,6,P1Y,2018,69613.4860506526
A,ZW,NGDP_XDC,6,P1Y,2019,212174.391857959
A,ZW,NGDP_XDC,6,P1Y,2020,1378795.32853527
A,ZW,NGDP_XDC,6,P1Y,2021,3189937.24213969
A,ZW,NGDP_XDC,6,P1Y,2022,12428157.2612485
A,FI,NGDP_XDC,6,P1Y,1980,33660
A,FI,NGDP_XDC,6,P1Y,1981,38061
A,FI,NGDP_XDC,6,P1Y,1982,42792
A,FI,NGDP_XDC,6,P1Y,1983,47736
A,FI,NGDP_XDC,6,P1Y,1984,53442
A,FI,NGDP_XDC,6,P1Y,1985,58225
A,FI,NGDP_XDC,6,P1Y,1986,62676
A,FI,NGDP_XDC,6,P1Y,1987,67694
A,FI,NGDP_XDC,6,P1Y,1988,76709
A,FI,NGDP_XDC,6,P1Y,1989,85876
A,FI,NGDP_XDC,6,P1Y,1990,90964
A,FI,NGDP_XDC,6,P1Y,1991,86913
A,FI,NGDP_XDC,6,P1Y,1992,84786
A,FI,NGDP_XDC,6,P1Y,1993,85610
A,FI,NGDP_XDC,6,P1Y,1994,90646
A,FI,NGDP_XDC,6,P1Y,1995,98454
A,FI,NGDP_XDC,6,P1Y,1996,101977
A,FI,NGDP_XDC,6,P1Y,1997,110764
A,FI,NGDP_XDC,6,P1Y,1998,120431
A,FI,NGDP_XDC,6,P1Y,1999,126888
A,FI,NGDP_XDC,6,P1Y,2000,136386
A,FI,NGDP_XDC,6,P1Y,2001,144613
A,FI,NGDP_XDC,6,P1Y,2002,148440
A,FI,NGDP_XDC,6,P1Y,2003,151714
A,FI,NGDP_XDC,6,P1Y,2004,158741
A,FI,NGDP_XDC,6,P1Y,2005,164666
A,FI,NGDP_XDC,6,P1Y,2006,172861
A,FI,NGDP_XDC,6,P1Y,2007,187059
A,FI,NGDP_XDC,6,P1Y,2008,194253
A,FI,NGDP_XDC,6,P1Y,2009,181735
A,FI,NGDP_XDC,6,P1Y,2010,188147
A,FI,NGDP_XDC,6,P1Y,2011,197655
A,FI,NGDP_XDC,6,P1Y,2012,200378
A,FI,NGDP_XDC,6,P1Y,2013,203497
A,FI,NGDP_XDC,6,P1Y,2014,205855
A,FI,NGDP_XDC,6,P1Y,2015,210192
A,FI,NGDP_XDC,6,P1Y,2016,215717
A,FI,NGDP_XDC,6,P1Y,2017,224706
A,FI,NGDP_XDC,6,P1Y,2018,231905
A,FI,NGDP_XDC,6,P1Y,2019,238518
A,FI,NGDP_XDC,6,P1Y,2020,236387
A,FI,NGDP_XDC,6,P1Y,2021,248764
A,FI,NGDP_XDC,6,P1Y,2022,266124
A,FI,NGDP_XDC,6,P1Y,2023,273320
A,KH,NGDP_XDC,6,P1Y,2000,14237327.246277
A,KH,NGDP_XDC,6,P1Y,2001,16267593.266011
A,KH,NGDP_XDC,6,P1Y,2002,17631308.6135306
A,KH,NGDP_XDC,6,P1Y,2003,20080793.3740898
A,KH,NGDP_XDC,6,P1Y,2004,23629086.3831537
A,KH,NGDP_XDC,6,P1Y,2005,28918818.2762512
A,KH,NGDP_XDC,6,P1Y,2006,34264316.3941353
A,KH,NGDP_XDC,6,P1Y,2007,41080517.1507594
A,KH,NGDP_XDC,6,P1Y,2008,49356657.467028
A,KH,NGDP_XDC,6,P1Y,2009,51753675.5710796
A,KH,NGDP_XDC,6,P1Y,2010,57788146.9923562
A,KH,NGDP_XDC,6,P1Y,2011,65068396.4836866
A,KH,NGDP_XDC,6,P1Y,2012,71894422.5103245
A,KH,NGDP_XDC,6,P1Y,2013,79768285.4470768
A,KH,NGDP_XDC,6,P1Y,2014,88992410.7704228
A,KH,NGDP_XDC,6,P1Y,2015,98334481.5187575
A,KH,NGDP_XDC,6,P1Y,2016,107784905.850883
A,KH,NGDP_XDC,6,P1Y,2017,118907472.809933
A,KH,NGDP_XDC,6,P1Y,2018,134279541.2256
A,KH,NGDP_XDC,6,P1Y,2019,148984697.13246
A,KH,NGDP_XDC,6,P1Y,2020,142502828.581928
A,KH,NGDP_XDC,6,P1Y,2021,150792682.537469
A,KH,NGDP_XDC,6,P1Y,2022,164059088.593278
A,KH,NGDP_XDC,6,P1Y,2023,177718892.559414
A,JM,NGDP_XDC,6,P1Y,1950,154.6
A,JM,NGDP_XDC,6,P1Y,1951,179.8
A,JM,NGDP_XDC,6,P1Y,1996,274458
A,JM,NGDP_XDC,6,P1Y,1997,297398
A,JM,NGDP_XDC,6,P1Y,1998,321172
A,JM,NGDP_XDC,6,P1Y,1999,346982
A,JM,NGDP_XDC,6,P1Y,2000,387089
A,JM,NGDP_XDC,6,P1Y,2001,422922
A,JM,NGDP_XDC,6,P1Y,2002,470554
A,JM,NGDP_XDC,6,P1Y,2003,544510
A,JM,NGDP_XDC,6,P1Y,2004,622660
A,JM,NGDP_XDC,6,P1Y,2005,700275
A,JM,NGDP_XDC,6,P1Y,2006,784336
A,JM,NGDP_XDC,6,P1Y,2007,885632
A,JM,NGDP_XDC,6,P1Y,2008,997444
A,JM,NGDP_XDC,6,P1Y,2009,1065316
A,JM,NGDP_XDC,6,P1Y,2010,1152780
A,JM,NGDP_XDC,6,P1Y,2011,1240703
A,JM,NGDP_XDC,6,P1Y,2012,1314125
A,JM,NGDP_XDC,6,P1Y,2013,1432096
A,JM,NGDP_XDC,6,P1Y,2014,1541903
A,JM,NGDP_XDC,6,P1Y,2015,1659677
A,JM,NGDP_XDC,6,P1Y,2016,1760975
A,JM,NGDP_XDC,6,P1Y,2017,1895025
A,JM,NGDP_XDC,6,P1Y,2018,2027251
A,JM,NGDP_XDC,6,P1Y,2019,2110433
A,JM,NGDP_XDC,6,P1Y,2020,1966928
A,JM,NGDP_XDC,6,P1Y,2021,2210219
A,JM,NGDP_XDC,6,P1Y,2022,2623255
A,JM,NGDP_XDC,6,P1Y,2023,2994281
A,KE,NGDP_XDC,6,P1Y,2009,3275643
A,KE,NGDP_XDC,6,P1Y,2010,3597630
A,KE,NGDP_XDC,6,P1Y,2011,4162513
A,KE,NGDP_XDC,6,P1Y,2012,4767191
A,KE,NGDP_XDC,6,P1Y,2013,5311322
A,KE,NGDP_XDC,6,P1Y,2014,6003835
A,KE,NGDP_XDC,6,P1Y,2015,6884319
A,KE,NGDP_XDC,6,P1Y,2016,7594063
A,KE,NGDP_XDC,6,P1Y,2017,8483396
A,KE,NGDP_XDC,6,P1Y,2018,9340307
A,KE,NGDP_XDC,6,P1Y,2019,10237727
A,KE,NGDP_XDC,6,P1Y,2020,10715070
A,KE,NGDP_XDC,6,P1Y,2021,12027661.5
A,KE,NGDP_XDC,6,P1Y,2022,13483003.25
A,GW,NGDP_XDC,6,P1Y,1997,407463.804143492
A,GW,NGDP_XDC,6,P1Y,1998,348681.641951554
A,GW,NGDP_XDC,6,P1Y,1999,356714.989413933
A,GW,NGDP_XDC,6,P1Y,2000,277936.765085527
A,GW,NGDP_XDC,6,P1Y,2001,302195.250387141
A,GW,NGDP_XDC,6,P1Y,2002,323807.097498956
A,GW,NGDP_XDC,6,P1Y,2003,321039.79759503
A,GW,NGDP_XDC,6,P1Y,2004,307000.298387868
A,GW,NGDP_XDC,6,P1Y,2005,337327.267866092
A,GW,NGDP_XDC,6,P1Y,2006,331626.331516672
A,GW,NGDP_XDC,6,P1Y,2007,360489.20602155
A,GW,NGDP_XDC,6,P1Y,2008,424889.763667614
A,GW,NGDP_XDC,6,P1Y,2009,418640.077398131
A,GW,NGDP_XDC,6,P1Y,2010,465162.289913727
A,GW,NGDP_XDC,6,P1Y,2011,545269.683061299
A,GW,NGDP_XDC,6,P1Y,2012,535783.626377593
A,GW,NGDP_XDC,6,P1Y,2013,548071.929600402
A,GW,NGDP_XDC,6,P1Y,2014,560538.3648938
A,GW,NGDP_XDC,6,P1Y,2015,681303
A,GW,NGDP_XDC,6,P1Y,2016,737838
A,GW,NGDP_XDC,6,P1Y,2017,853553
A,GW,NGDP_XDC,6,P1Y,2018,854480
A,GW,NGDP_XDC,6,P1Y,2019,885409
A,GW,NGDP_XDC,6,P1Y,2020,915671
A,GW,NGDP_XDC,6,P1Y,2021,975160
A,GW,NGDP_XDC,6,P1Y,2022,1094478.2156933
A,GW,NGDP_XDC,6,P1Y,2023,1242350.74653072
A,TH,NGDP_XDC,6,P1Y,1950,22610
A,TH,NGDP_XDC,6,P1Y,1951,27190
A,TH,NGDP_XDC,6,P1Y,1990,2263478
A,TH,NGDP_XDC,6,P1Y,1991,2583487
A,TH,NGDP_XDC,6,P1Y,1992,2935639
A,TH,NGDP_XDC,6,P1Y,1993,3263439
A,TH,NGDP_XDC,6,P1Y,1994,3689090
A,TH,NGDP_XDC,6,P1Y,1995,4217609
A,TH,NGDP_XDC,6,P1Y,1996,4638605
A,TH,NGDP_XDC,6,P1Y,1997,4710299
A,TH,NGDP_XDC,6,P1Y,1998,4701559
A,TH,NGDP_XDC,6,P1Y,1999,4789821
A,TH,NGDP_XDC,6,P1Y,2000,5069823
A,TH,NGDP_XDC,6,P1Y,2001,5345013
A,TH,NGDP_XDC,6,P1Y,2002,5769578
A,TH,NGDP_XDC,6,P1Y,2003,6317302
A,TH,NGDP_XDC,6,P1Y,2004,6954271
A,TH,NGDP_XDC,6,P1Y,2005,7614409
A,TH,NGDP_XDC,6,P1Y,2006,8400655
A,TH,NGDP_XDC,6,P1Y,2007,9076307
A,TH,NGDP_XDC,6,P1Y,2008,9706932
A,TH,NGDP_XDC,6,P1Y,2009,9658656
A,TH,NGDP_XDC,6,P1Y,2010,10808145
A,TH,NGDP_XDC,6,P1Y,2011,11306906
A,TH,NGDP_XDC,6,P1Y,2012,12094510
A,TH,NGDP_XDC,6,P1Y,2013,12689510
A,TH,NGDP_XDC,6,P1Y,2014,13139594
A,TH,NGDP_XDC,6,P1Y,2015,13915989
A,TH,NGDP_XDC,6,P1Y,2016,14816001
A,TH,NGDP_XDC,6,P1Y,2017,15584353
A,TH,NGDP_XDC,6,P1Y,2018,16228668
A,TH,NGDP_XDC,6,P1Y,2019,16738873
A,TH,NGDP_XDC,6,P1Y,2020,15627378
A,TH,NGDP_XDC,6,P1Y,2021,16035431
A,TH,NGDP_XDC,6,P1Y,2022,17027057
A,TH,NGDP_XDC,6,P1Y,2023,17673257
A,SK,NGDP_XDC,6,P1Y,1995,20027.717
A,SK,NGDP_XDC,6,P1Y,1996,22248.057
A,SK,NGDP_XDC,6,P1Y,1997,24578.454
A,SK,NGDP_XDC,6,P1Y,1998,26795.732
A,SK,NGDP_XDC,6,P1Y,1999,28614.136
A,SK,NGDP_XDC,6,P1Y,2000,31632.015
A,SK,NGDP_XDC,6,P1Y,2001,34307.332
A,SK,NGDP_XDC,6,P1Y,2002,37272.248
A,SK,NGDP_XDC,6,P1Y,2003,41210.91
A,SK,NGDP_XDC,6,P1Y,2004,45996.759
A,SK,NGDP_XDC,6,P1Y,2005,50275.896
A,SK,NGDP_XDC,6,P1Y,2006,56349.06
A,SK,NGDP_XDC,6,P1Y,2007,63180.691
A,SK,NGDP_XDC,6,P1Y,2008,68556.645
A,SK,NGDP_XDC,6,P1Y,2009,64055.141
A,SK,NGDP_XDC,6,P1Y,2010,68726.722
A,SK,NGDP_XDC,6,P1Y,2011,71629.533
A,SK,NGDP_XDC,6,P1Y,2012,73727.607
A,SK,NGDP_XDC,6,P1Y,2013,74642.671
A,SK,NGDP_XDC,6,P1Y,2014,76562.3
A,SK,NGDP_XDC,6,P1Y,2015,80376.307
A,SK,NGDP_XDC,6,P1Y,2016,81621.573
A,SK,NGDP_XDC,6,P1Y,2017,84960.37
A,SK,NGDP_XDC,6,P1Y,2018,90275.851
A,SK,NGDP_XDC,6,P1Y,2019,94547.484
A,SK,NGDP_XDC,6,P1Y,2020,94320.583
A,SK,NGDP_XDC,6,P1Y,2021,101960.012
A,SK,NGDP_XDC,6,P1Y,2022,110088.567
A,SK,NGDP_XDC,6,P1Y,2023,122918.887
A,BO,NGDP_XDC,6,P1Y,1990,15443.1364609088
A,BO,NGDP_XDC,6,P1Y,1991,19132.1283577958
A,BO,NGDP_XDC,6,P1Y,1992,22014.0064121894
A,BO,NGDP_XDC,6,P1Y,1993,24458.9692726451
A,BO,NGDP_XDC,6,P1Y,1994,27636.3418447653
A,BO,NGDP_XDC,6,P1Y,1995,32235.0725155624
A,BO,NGDP_XDC,6,P1Y,1996,37536.6466791339
A,BO,NGDP_XDC,6,P1Y,1997,41643.8660727311
A,BO,NGDP_XDC,6,P1Y,1998,46822.3256844341
A,BO,NGDP_XDC,6,P1Y,1999,48156.1748397905
A,BO,NGDP_XDC,6,P1Y,2000,51928.4921301679
A,BO,NGDP_XDC,6,P1Y,2001,53790.3265755876
A,BO,NGDP_XDC,6,P1Y,2002,56682.3284290876
A,BO,NGDP_XDC,6,P1Y,2003,61904.4485761974
A,BO,NGDP_XDC,6,P1Y,2004,69626.1131121244
A,BO,NGDP_XDC,6,P1Y,2005,77023.8173504534
A,BO,NGDP_XDC,6,P1Y,2006,91747.7953251882
A,BO,NGDP_XDC,6,P1Y,2007,103009.182446239
A,BO,NGDP_XDC,6,P1Y,2008,120693.764151442
A,BO,NGDP_XDC,6,P1Y,2009,121726.745182418
A,BO,NGDP_XDC,6,P1Y,2010,137875.568041282
A,BO,NGDP_XDC,6,P1Y,2011,166231.562916918
A,BO,NGDP_XDC,6,P1Y,2012,187153.877606574
A,BO,NGDP_XDC,6,P1Y,2013,211856.031663685
A,BO,NGDP_XDC,6,P1Y,2014,228003.659166789
A,BO,NGDP_XDC,6,P1Y,2015,228031.369894573
A,BO,NGDP_XDC,6,P1Y,2016,234533.182042419
A,BO,NGDP_XDC,6,P1Y,2017,259184.717362476
A,BO,NGDP_XDC,6,P1Y,2018,278387.64719959
A,BO,NGDP_XDC,6,P1Y,2019,282586.680850555
A,BO,NGDP_XDC,6,P1Y,2020,253112.220692699
A,BO,NGDP_XDC,6,P1Y,2021,279206.231813687
A,BO,NGDP_XDC,6,P1Y,2022,304097.234686708
A,BO,NGDP_XDC,6,P1Y,2023,311885.600240923
A,FR,NGDP_XDC,6,P1Y,1980,447415.7
A,FR,NGDP_XDC,6,P1Y,1981,504709.6
A,FR,NGDP_XDC,6,P1Y,1982,579250.8
A,FR,NGDP_XDC,6,P1Y,1983,642944.7
A,FR,NGDP_XDC,6,P1Y,1984,699501.9
A,FR,NGDP_XDC,6,P1Y,1985,749583.3
A,FR,NGDP_XDC,6,P1Y,1986,807707.1
A,FR,NGDP_XDC,6,P1Y,1987,848787.8
A,FR,NGDP_XDC,6,P1Y,1988,917932.6
A,FR,NGDP_XDC,6,P1Y,1989,988883.5
A,FR,NGDP_XDC,6,P1Y,1990,1043974.8
A,FR,NGDP_XDC,6,P1Y,1991,1082833
A,FR,NGDP_XDC,6,P1Y,1992,1121458.1
A,FR,NGDP_XDC,6,P1Y,1993,1134838.6
A,FR,NGDP_XDC,6,P1Y,1994,1172960.4
A,FR,NGDP_XDC,6,P1Y,1995,1213802.4
A,FR,NGDP_XDC,6,P1Y,1996,1246973.7
A,FR,NGDP_XDC,6,P1Y,1997,1289669.2
A,FR,NGDP_XDC,6,P1Y,1998,1346317.6
A,FR,NGDP_XDC,6,P1Y,1999,1395148
A,FR,NGDP_XDC,6,P1Y,2000,1473517.3
A,FR,NGDP_XDC,6,P1Y,2001,1530070.9
A,FR,NGDP_XDC,6,P1Y,2002,1578330.4
A,FR,NGDP_XDC,6,P1Y,2003,1622312.8
A,FR,NGDP_XDC,6,P1Y,2004,1696107.7
A,FR,NGDP_XDC,6,P1Y,2005,1762047.7
A,FR,NGDP_XDC,6,P1Y,2006,1846020.8
A,FR,NGDP_XDC,6,P1Y,2007,1937876.3
A,FR,NGDP_XDC,6,P1Y,2008,1989999.7
A,FR,NGDP_XDC,6,P1Y,2009,1935840.2
A,FR,NGDP_XDC,6,P1Y,2010,1996075.1
A,FR,NGDP_XDC,6,P1Y,2011,2062141.4
A,FR,NGDP_XDC,6,P1Y,2012,2088286.7
A,FR,NGDP_XDC,6,P1Y,2013,2120351.9
A,FR,NGDP_XDC,6,P1Y,2014,2153733.1
A,FR,NGDP_XDC,6,P1Y,2015,2201401.6
A,FR,NGDP_XDC,6,P1Y,2016,2231819.2
A,FR,NGDP_XDC,6,P1Y,2017,2291680.5
A,FR,NGDP_XDC,6,P1Y,2018,2355362.8
A,FR,NGDP_XDC,6,P1Y,2019,2432206.8
A,FR,NGDP_XDC,6,P1Y,2020,2318276.2
A,FR,NGDP_XDC,6,P1Y,2021,2508102.3
A,FR,NGDP_XDC,6,P1Y,2022,2655435
A,FR,NGDP_XDC,6,P1Y,2023,2822454.6
A,TT,NGDP_XDC,6,P1Y,2012,174546.7
A,TT,NGDP_XDC,6,P1Y,2013,184004.9
A,TT,NGDP_XDC,6,P1Y,2014,188902.8
A,TT,NGDP_XDC,6,P1Y,2015,171177.8
A,TT,NGDP_XDC,6,P1Y,2016,157549.9
A,TT,NGDP_XDC,6,P1Y,2017,161676.5
A,TT,NGDP_XDC,6,P1Y,2018,161745.9
A,TT,NGDP_XDC,6,P1Y,2019,159321.3
A,TT,NGDP_XDC,6,P1Y,2020,141713.6
A,TT,NGDP_XDC,6,P1Y,2021,163403
A,TT,NGDP_XDC,6,P1Y,2022,192562.4
A,TT,NGDP_XDC,6,P1Y,2023,172059.9
A,AG,NGDP_XDC,6,P1Y,1963,4.75215139511347
A,AG,NGDP_XDC,6,P1Y,1964,7.25463511981887
A,AG,NGDP_XDC,6,P1Y,1965,6.85999245056365
A,AG,NGDP_XDC,6,P1Y,1966,8.85979945121378
A,AG,NGDP_XDC,6,P1Y,1967,10.9034980278222
A,AG,NGDP_XDC,6,P1Y,1968,13.3027956338626
A,AG,NGDP_XDC,6,P1Y,1969,15.9328908082074
A,AG,NGDP_XDC,6,P1Y,1970,18.8042640810264
A,AG,NGDP_XDC,6,P1Y,1971,23.3906519887622
A,AG,NGDP_XDC,6,P1Y,1972,30.6777783142132
A,AG,NGDP_XDC,6,P1Y,1973,43.8935177762959
A,AG,NGDP_XDC,6,P1Y,1974,64.4581973029938
A,AG,NGDP_XDC,6,P1Y,1975,99.4298976135016
A,AG,NGDP_XDC,6,P1Y,1976,175.681082581312
A,AG,NGDP_XDC,6,P1Y,1977,209.241235
A,AG,NGDP_XDC,6,P1Y,1978,237.274222
A,AG,NGDP_XDC,6,P1Y,1979,294.515943
A,AG,NGDP_XDC,6,P1Y,1980,354.86
A,AG,NGDP_XDC,6,P1Y,1981,399.17
A,AG,NGDP_XDC,6,P1Y,1982,443.8
A,AG,NGDP_XDC,6,P1Y,1983,491.79
A,AG,NGDP_XDC,6,P1Y,1984,562.61
A,AG,NGDP_XDC,6,P1Y,1985,650.49
A,AG,NGDP_XDC,6,P1Y,1986,784.19
A,AG,NGDP_XDC,6,P1Y,1987,910.37
A,AG,NGDP_XDC,6,P1Y,1988,1076.32
A,AG,NGDP_XDC,6,P1Y,1989,1184.75
A,AG,NGDP_XDC,6,P1Y,1990,1240.57
A,AG,NGDP_XDC,6,P1Y,1991,1300.61
A,AG,NGDP_XDC,6,P1Y,1992,1348.06
A,AG,NGDP_XDC,6,P1Y,1993,1444.97
A,AG,NGDP_XDC,6,P1Y,1994,1591.46
A,AG,NGDP_XDC,6,P1Y,1995,1558.66
A,AG,NGDP_XDC,6,P1Y,1996,1711.07
A,AG,NGDP_XDC,6,P1Y,1997,1837.67
A,AG,NGDP_XDC,6,P1Y,1998,1965.22
A,AG,NGDP_XDC,6,P1Y,1999,2068.74
A,AG,NGDP_XDC,6,P1Y,2000,2231.2
A,AG,NGDP_XDC,6,P1Y,2001,2161.3
A,AG,NGDP_XDC,6,P1Y,2002,2198.83
A,AG,NGDP_XDC,6,P1Y,2003,2312.27
A,AG,NGDP_XDC,6,P1Y,2004,2483.27
A,AG,NGDP_XDC,6,P1Y,2005,2762
A,AG,NGDP_XDC,6,P1Y,2006,3125.69
A,AG,NGDP_XDC,6,P1Y,2007,3544.45
A,AG,NGDP_XDC,6,P1Y,2008,3699.19
A,AG,NGDP_XDC,6,P1Y,2009,3316.49
A,AG,NGDP_XDC,6,P1Y,2010,3101.49
A,AG,NGDP_XDC,6,P1Y,2011,3071.62
A,AG,NGDP_XDC,6,P1Y,2012,3239.86
A,AG,NGDP_XDC,6,P1Y,2013,3189.91
A,AG,NGDP_XDC,6,P1Y,2014,3374.28
A,AG,NGDP_XDC,6,P1Y,2015,3609.07
A,AG,NGDP_XDC,6,P1Y,2016,3878.78
A,AG,NGDP_XDC,6,P1Y,2017,3963.54
A,AG,NGDP_XDC,6,P1Y,2018,4332.88
A,AG,NGDP_XDC,6,P1Y,2019,4523.59
A,AG,NGDP_XDC,6,P1Y,2020,3828.66
A,AG,NGDP_XDC,6,P1Y,2021,4196.81
A,AG,NGDP_XDC,6,P1Y,2022,4726.864693
A,GY,NGDP_XDC,6,P1Y,2006,476412
A,GY,NGDP_XDC,6,P1Y,2007,552603
A,GY,NGDP_XDC,6,P1Y,2008,616029
A,GY,NGDP_XDC,6,P1Y,2009,645637
A,GY,NGDP_XDC,6,P1Y,2010,699064
A,GY,NGDP_XDC,6,P1Y,2011,753107
A,GY,NGDP_XDC,6,P1Y,2012,830326
A,GY,NGDP_XDC,6,P1Y,2013,856042
A,GY,NGDP_XDC,6,P1Y,2014,852152
A,GY,NGDP_XDC,6,P1Y,2015,883787
A,GY,NGDP_XDC,6,P1Y,2016,925677
A,GY,NGDP_XDC,6,P1Y,2017,980498
A,GY,NGDP_XDC,6,P1Y,2018,994472
A,GY,NGDP_XDC,6,P1Y,2019,1078729
A,GY,NGDP_XDC,6,P1Y,2020,1140757
A,GY,NGDP_XDC,6,P1Y,2021,1676624
A,GY,NGDP_XDC,6,P1Y,2022,3068784
A,GY,NGDP_XDC,6,P1Y,2023,3601106.94311281
A,LA,NGDP_XDC,6,P1Y,1963,152.44921388239
A,LA,NGDP_XDC,6,P1Y,1964,310.778248770597
A,LA,NGDP_XDC,6,P1Y,1965,360.218022255395
A,LA,NGDP_XDC,6,P1Y,1966,421.866894841814
A,LA,NGDP_XDC,6,P1Y,1967,468.716898242296
A,LA,NGDP_XDC,6,P1Y,1968,508.017106852187
A,LA,NGDP_XDC,6,P1Y,1969,568.473315499594
A,LA,NGDP_XDC,6,P1Y,1970,626.00543162625
A,LA,NGDP_XDC,6,P1Y,1971,665.714226758296
A,LA,NGDP_XDC,6,P1Y,1972,861.960454328714
A,LA,NGDP_XDC,6,P1Y,1973,1225.76480933336
A,LA,NGDP_XDC,6,P1Y,1974,1905.62442302792
A,LA,NGDP_XDC,6,P1Y,1975,2636.51934117206
A,LA,NGDP_XDC,6,P1Y,1976,3010.3236993823
A,LA,NGDP_XDC,6,P1Y,1977,5605.27612403812
A,LA,NGDP_XDC,6,P1Y,1978,6165.80345046711
A,LA,NGDP_XDC,6,P1Y,1979,6233.82303770898
A,LA,NGDP_XDC,6,P1Y,2012,81610000
A,LA,NGDP_XDC,6,P1Y,2013,93868000
A,LA,NGDP_XDC,6,P1Y,2014,106797000
A,LA,NGDP_XDC,6,P1Y,2015,117252000
A,LA,NGDP_XDC,6,P1Y,2016,129279000
A,LA,NGDP_XDC,6,P1Y,2017,140695750
A,LA,NGDP_XDC,6,P1Y,2018,152414200
A,LA,NGDP_XDC,6,P1Y,2019,163080400
A,LA,NGDP_XDC,6,P1Y,2020,167668970
A,LA,NGDP_XDC,6,P1Y,2021,180751080
A,LA,NGDP_XDC,6,P1Y,2022,217350480
A,LA,NGDP_XDC,6,P1Y,2023,279575540
A,SG,NGDP_XDC,6,P1Y,1960,2157.4
A,SG,NGDP_XDC,6,P1Y,1961,2340.7
A,SG,NGDP_XDC,6,P1Y,1962,2529.3
A,SG,NGDP_XDC,6,P1Y,1963,2809
A,SG,NGDP_XDC,6,P1Y,1964,2737.2
A,SG,NGDP_XDC,6,P1Y,1965,2983.6
A,SG,NGDP_XDC,6,P1Y,1966,3356.4
A,SG,NGDP_XDC,6,P1Y,1967,3789.9
A,SG,NGDP_XDC,6,P1Y,1968,4364.4
A,SG,NGDP_XDC,6,P1Y,1969,5081.3
A,SG,NGDP_XDC,6,P1Y,1970,5879.3
A,SG,NGDP_XDC,6,P1Y,1971,6929.9
A,SG,NGDP_XDC,6,P1Y,1972,8302.3
A,SG,NGDP_XDC,6,P1Y,1973,10395.6
A,SG,NGDP_XDC,6,P1Y,1974,12831.4
A,SG,NGDP_XDC,6,P1Y,1975,13728.7
A,SG,NGDP_XDC,6,P1Y,1976,15003.4
A,SG,NGDP_XDC,6,P1Y,1977,16353.2
A,SG,NGDP_XDC,6,P1Y,1978,18337.4
A,SG,NGDP_XDC,6,P1Y,1979,21141.2
A,SG,NGDP_XDC,6,P1Y,1980,25869.6
A,SG,NGDP_XDC,6,P1Y,1981,30352
A,SG,NGDP_XDC,6,P1Y,1982,33981.2
A,SG,NGDP_XDC,6,P1Y,1983,38058
A,SG,NGDP_XDC,6,P1Y,1984,41730.4
A,SG,NGDP_XDC,6,P1Y,1985,40862.8
A,SG,NGDP_XDC,6,P1Y,1986,40892.7
A,SG,NGDP_XDC,6,P1Y,1987,45549.5
A,SG,NGDP_XDC,6,P1Y,1988,53432.3
A,SG,NGDP_XDC,6,P1Y,1989,61308.5
A,SG,NGDP_XDC,6,P1Y,1990,70492.3
A,SG,NGDP_XDC,6,P1Y,1991,78542.8
A,SG,NGDP_XDC,6,P1Y,1992,84920.2
A,SG,NGDP_XDC,6,P1Y,1993,97923.1
A,SG,NGDP_XDC,6,P1Y,1994,112555.4
A,SG,NGDP_XDC,6,P1Y,1995,124463.3
A,SG,NGDP_XDC,6,P1Y,1996,135777.2
A,SG,NGDP_XDC,6,P1Y,1997,148664.4
